page_slug,section,block_id,field_label,source_key,current_text,proposed_text,notes
myheart,Expected impact and case studies,impact,Expected benefit (body),expected_benefit_note,"NICE EAG model found cost-saving vs conventional rehabilitation. 275,000+ CR/education sessions delivered in 2020. Demonstrated ability to surpass 2028 NHS CR uptake targets.",,
myheart,Expected impact and case studies,impact,Commissioner note (banner),ui_static:case_studies_banner,Commissioner note: Case studies are illustrative local reports and may not meet the same standard as peer-reviewed trials. Use alongside the Clinical evidence section.,,Static UI in ImpactAndCaseStudiesSection
myheart,Expected impact and case studies,case_study_0,Title,case_studies[0].title,UH Derby & Burton NHS FT evaluation,,
myheart,Expected impact and case studies,case_study_0,Setting,case_studies[0].setting,University Hospitals of Derby and Burton NHSFT,,
myheart,Expected impact and case studies,case_study_0,Outcome,case_studies[0].outcome,721 patients across 4 groups. Drop-out rates significantly lower with myHeart: Class+App 25.6% vs Class-only 58.2%; Home+App 42.6% vs Home-only 73.5%.,,
myheart,Expected impact and case studies,case_study_0,Caveat,case_studies[0].caveat,"Service evaluation, not a peer-reviewed RCT.",,
myheart,Expected impact and case studies,case_study_0,Source,case_studies[0].source,my mhealth evidence catalogue,,
myheart,Expected impact and case studies,case_study_1,Title,case_studies[1].title,Dorset County Hospital — achieving 2028 NHS targets,,
myheart,Expected impact and case studies,case_study_1,Setting,case_studies[1].setting,"Dorset County Hospital NHSFT (since 2017, early adopter)",,
myheart,Expected impact and case studies,case_study_1,Outcome,case_studies[1].outcome,"70% CR uptake achieved, surpassing the 2028 NHS Long-Term Plan target. Usage increased 23.7% during COVID-19.",,
myheart,Expected impact and case studies,case_study_1,Caveat,case_studies[1].caveat,Service evaluation. Single-site case study.,,
myheart,Expected impact and case studies,case_study_1,Source,case_studies[1].source,my mhealth case study,,
myheart,Clinical evidence,clinical_evidence,Summary paragraph,evidence_summary,"Large real-world evidence base: UH Derby & Burton evaluation (721 patients) showed significantly lower drop-out rates with myHeart vs without. COVID-19 multi-site evaluation (5 NHS services): 89.7% of users accessed CR videos, 99.7% within first 6 weeks. Dorset County Hospital: 70% CR uptake achieved, surpassing 2028 NHS target. CUOREMA Eurostars Grant (€2.5M) for international research collaboration. NICE identifies myHeart as one of four platforms with direct clinical evidence.",,
myheart,Clinical evidence,evidence_uh-derby-burton-eval,Group: Real-world / observational / service evaluation,_group:Real-world / observational / service evaluation,,,Study id: uh-derby-burton-eval
myheart,Clinical evidence,evidence_uh-derby-burton-eval,type,clinical_evidence_detailed[uh-derby-burton-eval].type,real_world,,
myheart,Clinical evidence,evidence_uh-derby-burton-eval,type label,clinical_evidence_detailed[uh-derby-burton-eval].type_label,Real-world evidence / service evaluation,,
myheart,Clinical evidence,evidence_uh-derby-burton-eval,ref,clinical_evidence_detailed[uh-derby-burton-eval].ref,UH Derby & Burton NHS FT evaluation,,
myheart,Clinical evidence,evidence_uh-derby-burton-eval,n,clinical_evidence_detailed[uh-derby-burton-eval].n,721,,
myheart,Clinical evidence,evidence_uh-derby-burton-eval,setting,clinical_evidence_detailed[uh-derby-burton-eval].setting,University Hospitals of Derby and Burton NHSFT,,
myheart,Clinical evidence,evidence_uh-derby-burton-eval,key results,clinical_evidence_detailed[uh-derby-burton-eval].key_results,721 patients across 4 groups. Drop-out rates significantly lower with myHeart: Class+App 25.6% vs Class-only 58.2%; Home+App 42.6% vs Home-only 73.5%.,,
myheart,Clinical evidence,evidence_uh-derby-burton-eval,study limitation,clinical_evidence_detailed[uh-derby-burton-eval].study_limitation,"Service evaluation, not a peer-reviewed RCT. No control for confounders beyond group allocation.",,
myheart,Clinical evidence,evidence_uh-derby-burton-eval,source label,clinical_evidence_detailed[uh-derby-burton-eval].source_label,my mhealth evidence catalogue,,
myheart,Clinical evidence,evidence_uh-derby-burton-eval,source url,clinical_evidence_detailed[uh-derby-burton-eval].source_url,https://mymhealth.com/studies,,
myheart,Clinical evidence,evidence_uh-derby-burton-eval,url full text,clinical_evidence_detailed[uh-derby-burton-eval].url_full_text,https://mymhealth.com/studies,,
myheart,Clinical evidence,evidence_uh-derby-burton-eval,peer reviewed,clinical_evidence_detailed[uh-derby-burton-eval].peer_reviewed,false,,
myheart,Clinical evidence,evidence_uh-derby-burton-eval,coi,clinical_evidence_detailed[uh-derby-burton-eval].coi,false,,
myheart,Clinical evidence,evidence_uh-derby-burton-eval,data quality flag,clinical_evidence_detailed[uh-derby-burton-eval].data_quality_flag,false,,
myheart,Clinical evidence,evidence_covid-multisite-eval,Group: Real-world / observational / service evaluation,_group:Real-world / observational / service evaluation,,,Study id: covid-multisite-eval
myheart,Clinical evidence,evidence_covid-multisite-eval,type,clinical_evidence_detailed[covid-multisite-eval].type,real_world,,
myheart,Clinical evidence,evidence_covid-multisite-eval,type label,clinical_evidence_detailed[covid-multisite-eval].type_label,Real-world evidence / multi-site service evaluation,,
myheart,Clinical evidence,evidence_covid-multisite-eval,ref,clinical_evidence_detailed[covid-multisite-eval].ref,COVID-19 multi-site evaluation (MMH-E092),,
myheart,Clinical evidence,evidence_covid-multisite-eval,year,clinical_evidence_detailed[covid-multisite-eval].year,2020,,
myheart,Clinical evidence,evidence_covid-multisite-eval,setting,clinical_evidence_detailed[covid-multisite-eval].setting,"5 NHS CR services, March–October 2020",,
myheart,Clinical evidence,evidence_covid-multisite-eval,key results,clinical_evidence_detailed[covid-multisite-eval].key_results,89.7% of users accessed CR videos; 99.7% within first 6 weeks. Demonstrated platform utility during COVID-19 disruption to face-to-face CR services.,,
myheart,Clinical evidence,evidence_covid-multisite-eval,study limitation,clinical_evidence_detailed[covid-multisite-eval].study_limitation,COVID-19 context — rapid adoption may not reflect steady-state engagement. Sample size not stated in dossier.,,
myheart,Clinical evidence,evidence_covid-multisite-eval,source label,clinical_evidence_detailed[covid-multisite-eval].source_label,my mhealth evidence catalogue (MMH-E092),,
myheart,Clinical evidence,evidence_covid-multisite-eval,source url,clinical_evidence_detailed[covid-multisite-eval].source_url,https://mymhealth.com/studies,,
myheart,Clinical evidence,evidence_covid-multisite-eval,url full text,clinical_evidence_detailed[covid-multisite-eval].url_full_text,https://mymhealth.com/studies,,
myheart,Clinical evidence,evidence_covid-multisite-eval,peer reviewed,clinical_evidence_detailed[covid-multisite-eval].peer_reviewed,false,,
myheart,Clinical evidence,evidence_covid-multisite-eval,coi,clinical_evidence_detailed[covid-multisite-eval].coi,false,,
myheart,Clinical evidence,evidence_covid-multisite-eval,data quality flag,clinical_evidence_detailed[covid-multisite-eval].data_quality_flag,false,,
myheart,Clinical evidence,evidence_dorset-county-case-study,Group: Real-world / observational / service evaluation,_group:Real-world / observational / service evaluation,,,Study id: dorset-county-case-study
myheart,Clinical evidence,evidence_dorset-county-case-study,type,clinical_evidence_detailed[dorset-county-case-study].type,service_eval,,
myheart,Clinical evidence,evidence_dorset-county-case-study,type label,clinical_evidence_detailed[dorset-county-case-study].type_label,Service evaluation / case study,,
myheart,Clinical evidence,evidence_dorset-county-case-study,ref,clinical_evidence_detailed[dorset-county-case-study].ref,Dorset County Hospital — achieving 2028 NHS targets,,
myheart,Clinical evidence,evidence_dorset-county-case-study,setting,clinical_evidence_detailed[dorset-county-case-study].setting,Dorset County Hospital NHSFT (since 2017 — early adopter),,
myheart,Clinical evidence,evidence_dorset-county-case-study,key results,clinical_evidence_detailed[dorset-county-case-study].key_results,"70% CR uptake achieved, surpassing the 2028 NHS Long-Term Plan target. Usage increased 23.7% during COVID-19.",,
myheart,Clinical evidence,evidence_dorset-county-case-study,study limitation,clinical_evidence_detailed[dorset-county-case-study].study_limitation,Service evaluation. Single-site case study at an early-adopter site — results may not be generalisable to all NHS settings.,,
myheart,Clinical evidence,evidence_dorset-county-case-study,source label,clinical_evidence_detailed[dorset-county-case-study].source_label,my mhealth case study,,
myheart,Clinical evidence,evidence_dorset-county-case-study,source url,clinical_evidence_detailed[dorset-county-case-study].source_url,https://mymhealth.com/myheart/cardiac-rehabilitation,,
myheart,Clinical evidence,evidence_dorset-county-case-study,url case study,clinical_evidence_detailed[dorset-county-case-study].url_case_study,https://mymhealth.com/myheart/cardiac-rehabilitation,,
myheart,Clinical evidence,evidence_dorset-county-case-study,peer reviewed,clinical_evidence_detailed[dorset-county-case-study].peer_reviewed,false,,
myheart,Clinical evidence,evidence_dorset-county-case-study,coi,clinical_evidence_detailed[dorset-county-case-study].coi,false,,
myheart,Clinical evidence,evidence_dorset-county-case-study,data quality flag,clinical_evidence_detailed[dorset-county-case-study].data_quality_flag,false,,
myheart,Clinical evidence,evidence_leeds-covid-adoption,Group: Real-world / observational / service evaluation,_group:Real-world / observational / service evaluation,,,Study id: leeds-covid-adoption
myheart,Clinical evidence,evidence_leeds-covid-adoption,type,clinical_evidence_detailed[leeds-covid-adoption].type,service_eval,,
myheart,Clinical evidence,evidence_leeds-covid-adoption,type label,clinical_evidence_detailed[leeds-covid-adoption].type_label,Service evaluation / case study,,
myheart,Clinical evidence,evidence_leeds-covid-adoption,ref,clinical_evidence_detailed[leeds-covid-adoption].ref,Leeds Community Healthcare NHS Trust — COVID-19 adoption,,
myheart,Clinical evidence,evidence_leeds-covid-adoption,year,clinical_evidence_detailed[leeds-covid-adoption].year,2020,,
myheart,Clinical evidence,evidence_leeds-covid-adoption,setting,clinical_evidence_detailed[leeds-covid-adoption].setting,Leeds Community Healthcare NHS Trust (since 2020),,
myheart,Clinical evidence,evidence_leeds-covid-adoption,key results,clinical_evidence_detailed[leeds-covid-adoption].key_results,myHeart adopted during COVID-19 as a digital CR option. Part of multi-site COVID-19 adoption across NHS CR services.,,
myheart,Clinical evidence,evidence_leeds-covid-adoption,study limitation,clinical_evidence_detailed[leeds-covid-adoption].study_limitation,Case study level — detailed outcome data for Leeds specifically not provided in dossier.,,
myheart,Clinical evidence,evidence_leeds-covid-adoption,source label,clinical_evidence_detailed[leeds-covid-adoption].source_label,my mhealth evidence catalogue,,
myheart,Clinical evidence,evidence_leeds-covid-adoption,source url,clinical_evidence_detailed[leeds-covid-adoption].source_url,https://mymhealth.com/studies,,
myheart,Clinical evidence,evidence_leeds-covid-adoption,url full text,clinical_evidence_detailed[leeds-covid-adoption].url_full_text,https://mymhealth.com/studies,,
myheart,Clinical evidence,evidence_leeds-covid-adoption,peer reviewed,clinical_evidence_detailed[leeds-covid-adoption].peer_reviewed,false,,
myheart,Clinical evidence,evidence_leeds-covid-adoption,coi,clinical_evidence_detailed[leeds-covid-adoption].coi,false,,
myheart,Clinical evidence,evidence_leeds-covid-adoption,data quality flag,clinical_evidence_detailed[leeds-covid-adoption].data_quality_flag,false,,
myheart,Clinical evidence,evidence_bacpr-2023-poster,Group: NICE / implementation / grey literature / evidence gap,_group:NICE / implementation / grey literature / evidence gap,,,Study id: bacpr-2023-poster
myheart,Clinical evidence,evidence_bacpr-2023-poster,type,clinical_evidence_detailed[bacpr-2023-poster].type,grey_lit,,
myheart,Clinical evidence,evidence_bacpr-2023-poster,type label,clinical_evidence_detailed[bacpr-2023-poster].type_label,Conference poster presentation,,
myheart,Clinical evidence,evidence_bacpr-2023-poster,ref,clinical_evidence_detailed[bacpr-2023-poster].ref,BACPR Annual Conference 2023 — psychological outcomes poster,,
myheart,Clinical evidence,evidence_bacpr-2023-poster,year,clinical_evidence_detailed[bacpr-2023-poster].year,2023,,
myheart,Clinical evidence,evidence_bacpr-2023-poster,setting,clinical_evidence_detailed[bacpr-2023-poster].setting,BACPR Annual Conference 2023,,
myheart,Clinical evidence,evidence_bacpr-2023-poster,key results,clinical_evidence_detailed[bacpr-2023-poster].key_results,Poster presentation on psychological outcomes associated with myHeart use in cardiac rehabilitation.,,
myheart,Clinical evidence,evidence_bacpr-2023-poster,study limitation,clinical_evidence_detailed[bacpr-2023-poster].study_limitation,Conference poster — not a full peer-reviewed publication. Detailed results not available in dossier.,,
myheart,Clinical evidence,evidence_bacpr-2023-poster,peer reviewed,clinical_evidence_detailed[bacpr-2023-poster].peer_reviewed,false,,
myheart,Clinical evidence,evidence_bacpr-2023-poster,data quality flag,clinical_evidence_detailed[bacpr-2023-poster].data_quality_flag,false,,
myheart,Clinical evidence,evidence_cuorema-eurostars-grant,Group: NICE / implementation / grey literature / evidence gap,_group:NICE / implementation / grey literature / evidence gap,,,Study id: cuorema-eurostars-grant
myheart,Clinical evidence,evidence_cuorema-eurostars-grant,type,clinical_evidence_detailed[cuorema-eurostars-grant].type,grey_lit,,
myheart,Clinical evidence,evidence_cuorema-eurostars-grant,type label,clinical_evidence_detailed[cuorema-eurostars-grant].type_label,Research grant / international collaboration,,
myheart,Clinical evidence,evidence_cuorema-eurostars-grant,ref,clinical_evidence_detailed[cuorema-eurostars-grant].ref,CUOREMA Eurostars Grant (€2.5M),,
myheart,Clinical evidence,evidence_cuorema-eurostars-grant,setting,clinical_evidence_detailed[cuorema-eurostars-grant].setting,International collaboration — Swiss and Dutch partners,,
myheart,Clinical evidence,evidence_cuorema-eurostars-grant,key results,clinical_evidence_detailed[cuorema-eurostars-grant].key_results,"€2.5M Eurostars grant for biofeedback, AI algorithms, and gamification in cardiac rehabilitation. International collaboration with Swiss and Dutch research partners.",,
myheart,Clinical evidence,evidence_cuorema-eurostars-grant,study limitation,clinical_evidence_detailed[cuorema-eurostars-grant].study_limitation,Research grant — results pending. Not yet published evidence.,,
myheart,Clinical evidence,evidence_cuorema-eurostars-grant,source label,clinical_evidence_detailed[cuorema-eurostars-grant].source_label,my mhealth Eurostars announcement,,
myheart,Clinical evidence,evidence_cuorema-eurostars-grant,peer reviewed,clinical_evidence_detailed[cuorema-eurostars-grant].peer_reviewed,false,,
myheart,Clinical evidence,evidence_cuorema-eurostars-grant,coi,clinical_evidence_detailed[cuorema-eurostars-grant].coi,false,,
myheart,Clinical evidence,evidence_cuorema-eurostars-grant,data quality flag,clinical_evidence_detailed[cuorema-eurostars-grant].data_quality_flag,false,,
myheart,Clinical evidence,evidence_nice-htg764-myheart,Group: NICE / implementation / grey literature / evidence gap,_group:NICE / implementation / grey literature / evidence gap,,,Study id: nice-htg764-myheart
myheart,Clinical evidence,evidence_nice-htg764-myheart,type,clinical_evidence_detailed[nice-htg764-myheart].type,nice_assessment,,
myheart,Clinical evidence,evidence_nice-htg764-myheart,type label,clinical_evidence_detailed[nice-htg764-myheart].type_label,NICE EVA technology assessment,,
myheart,Clinical evidence,evidence_nice-htg764-myheart,ref,clinical_evidence_detailed[nice-htg764-myheart].ref,NICE EVA HTG764 — myHeart assessment,,
myheart,Clinical evidence,evidence_nice-htg764-myheart,authors,clinical_evidence_detailed[nice-htg764-myheart].authors,NICE External Assessment Group,,
myheart,Clinical evidence,evidence_nice-htg764-myheart,year,clinical_evidence_detailed[nice-htg764-myheart].year,2025,,
myheart,Clinical evidence,evidence_nice-htg764-myheart,month,clinical_evidence_detailed[nice-htg764-myheart].month,December,,
myheart,Clinical evidence,evidence_nice-htg764-myheart,setting,clinical_evidence_detailed[nice-htg764-myheart].setting,England — NICE health technology guidance,,
myheart,Clinical evidence,evidence_nice-htg764-myheart,key results,clinical_evidence_detailed[nice-htg764-myheart].key_results,"Conditionally recommended. myHeart assessed in two studies including one RCT. NICE identifies it as one of four platforms with direct clinical evidence suggesting potential reduction in secondary CV event risk. Over 20,800 UK users since 2018/2019.",,
myheart,Clinical evidence,evidence_nice-htg764-myheart,study limitation,clinical_evidence_detailed[nice-htg764-myheart].study_limitation,Recommendation conditional on 3-year evidence generation period.,,
myheart,Clinical evidence,evidence_nice-htg764-myheart,url full text,clinical_evidence_detailed[nice-htg764-myheart].url_full_text,https://www.nice.org.uk/guidance/htg764,,
myheart,Clinical evidence,evidence_nice-htg764-myheart,peer reviewed,clinical_evidence_detailed[nice-htg764-myheart].peer_reviewed,true,,
myheart,Clinical evidence,evidence_nice-htg764-myheart,coi,clinical_evidence_detailed[nice-htg764-myheart].coi,false,,
myheart,Clinical evidence,evidence_nice-htg764-myheart,data quality flag,clinical_evidence_detailed[nice-htg764-myheart].data_quality_flag,false,,
myheart,Clinical evidence,evidence_myheart-nice-eag-economics,Group: NICE / implementation / grey literature / evidence gap,_group:NICE / implementation / grey literature / evidence gap,,,Study id: myheart-nice-eag-economics
myheart,Clinical evidence,evidence_myheart-nice-eag-economics,type,clinical_evidence_detailed[myheart-nice-eag-economics].type,nice_assessment,,
myheart,Clinical evidence,evidence_myheart-nice-eag-economics,type label,clinical_evidence_detailed[myheart-nice-eag-economics].type_label,NICE EAG health economics assessment,,
myheart,Clinical evidence,evidence_myheart-nice-eag-economics,ref,clinical_evidence_detailed[myheart-nice-eag-economics].ref,NICE EAG economic model — cardiac rehabilitation platforms,,
myheart,Clinical evidence,evidence_myheart-nice-eag-economics,authors,clinical_evidence_detailed[myheart-nice-eag-economics].authors,NICE External Assessment Group,,
myheart,Clinical evidence,evidence_myheart-nice-eag-economics,year,clinical_evidence_detailed[myheart-nice-eag-economics].year,2025,,
myheart,Clinical evidence,evidence_myheart-nice-eag-economics,month,clinical_evidence_detailed[myheart-nice-eag-economics].month,December,,
myheart,Clinical evidence,evidence_myheart-nice-eag-economics,setting,clinical_evidence_detailed[myheart-nice-eag-economics].setting,England — health economics model,,
myheart,Clinical evidence,evidence_myheart-nice-eag-economics,key results,clinical_evidence_detailed[myheart-nice-eag-economics].key_results,"EAG model found digital cardiac rehabilitation platforms (including myHeart) cost-saving compared with conventional rehabilitation. 275,000+ rehabilitation/education sessions delivered in 2020 across the mymhealth platform.",,
myheart,Clinical evidence,evidence_myheart-nice-eag-economics,study limitation,clinical_evidence_detailed[myheart-nice-eag-economics].study_limitation,"Generic model across all HTG764 platforms. Session count is platform-wide (includes myCOPD and other products), not myHeart-specific.",,
myheart,Clinical evidence,evidence_myheart-nice-eag-economics,data quality note,clinical_evidence_detailed[myheart-nice-eag-economics].data_quality_note,"275,000+ sessions figure is across the full mymhealth platform, not myHeart-specific. Do not cite as myHeart-only activity.",,
myheart,Clinical evidence,evidence_myheart-nice-eag-economics,url full text,clinical_evidence_detailed[myheart-nice-eag-economics].url_full_text,https://www.nice.org.uk/guidance/htg764,,
myheart,Clinical evidence,evidence_myheart-nice-eag-economics,peer reviewed,clinical_evidence_detailed[myheart-nice-eag-economics].peer_reviewed,true,,
myheart,Clinical evidence,evidence_myheart-nice-eag-economics,coi,clinical_evidence_detailed[myheart-nice-eag-economics].coi,false,,
myheart,Clinical evidence,evidence_myheart-nice-eag-economics,data quality flag,clinical_evidence_detailed[myheart-nice-eag-economics].data_quality_flag,true,,
myheart,NICE guidance,nice_ref_0,Reference title,nice_guidance_refs[0].ref,NICE HTG764,,
myheart,NICE guidance,nice_ref_0,Date,nice_guidance_refs[0].date,December 2025,,
myheart,NICE guidance,nice_ref_0,Note,nice_guidance_refs[0].note,Conditionally recommended — one of four platforms with direct clinical evidence,,
myheart,NICE guidance,nice_ref_0,URL,nice_guidance_refs[0].url,https://www.nice.org.uk/guidance/htg764,,
myheart,NICE guidance,nice_ref_0,Type (badge),nice_guidance_refs[0].type,EVA,,
myheart,Demo access,demo,Demo notes,demo_notes,Contact my mhealth Limited for a demonstration. Free ebook for CR teams available.,,
myheart,Demo access,demo,Link label 1,demo_variants[0].label,myHeart product page,,
myheart,Demo access,demo,URL 1,demo_variants[0].url,https://mymhealth.com/myheart,,
myheart,Demo access,demo,Link label 2,demo_variants[1].label,Knowledge hub,,
myheart,Demo access,demo,URL 2,demo_variants[1].url,https://knowledgehub.mymhealth.com,,
myheart,NHS and care system integrations,integrations_table,FHIR,technical_integrations.fhir,Check with supplier,,
myheart,NHS and care system integrations,integrations_table,EMIS,technical_integrations.emis,Check with supplier,,
myheart,NHS and care system integrations,integrations_table,NHS Login (table),nhs_login_integration_display,Yes,,
myheart,NHS and care system integrations,integrations_table,NHS Notify (table),nhs_notify_integration_display,Yes,,
myheart,NHS and care system integrations,integrations_table,Population health dashboard,technical_integrations.population_health_dashboard,Yes,,
myheart,NHS and care system integrations,integrations_table,Device integration,technical_integrations.device_integration,Connects to Bluetooth devices (blood pressure monitors). Patient app and clinician app.,,
myheart,NHS and care system integrations,integrations_table,Languages,technical_integrations.languages,English,,
myheart,NHS and care system integrations,integrations_table,Data hosting,technical_integrations.data_hosting,Confirm with my mhealth Limited,,
myheart,NHS and care system integrations,integrations_table,NHS App integration (JSON),nhs_app_integration,false,,
myheart,NHS and care system integrations,integrations_table,Interop snapshot: show NHS App,interop_snapshot_show_nhs_app,,,
myheart,Commissioning snapshot (card inputs),snapshot,live_icbs (compare/snippets),live_icbs,5,,Not rendered in Scale section on PDP
myheart,Commissioning snapshot (card inputs),snapshot,linked_funding_ids,linked_funding_ids,health-innovation-network,,
myheart,Commissioning snapshot (card inputs),snapshot,funding_ids (legacy),funding_ids,(none),,
myheart,Commercial model and cost,commercial,Pricing model,pricing_model,Local licence,,
myheart,Commercial model and cost,commercial,National price,national_price_available,Not available,,
myheart,Commercial model and cost,commercial,Indicative price (+ confidence subline),indicative_price_text,"From the same supplier family as myCOPD; cardiac rehab modules are typically quoted as population or per-patient licences. Illustrative range when benchmarked with similar my mhealth deployments: £45–£95 per patient per year depending on modules and volume — confirm with my mhealth Limited.

Pricing confidence: Indicative",,
myheart,Commercial model and cost,commercial,Service wrap included,service_wrap_included,Yes,,
myheart,Commercial model and cost,commercial,Service wrap details,service_wrap_detail,"Knowledge hub, implementation resources, patient app and clinician remote monitoring app are included in standard commercial proposals; EPR integration or enhanced analytics may be extra.",,
myheart,Commercial model and cost,commercial,Procurement / contract notes,procurement_notes,Contact my mhealth Limited. Same company as myCOPD — existing NHS relationships may facilitate procurement.,,
myheart,Commercial model and cost,commercial,Monitoring / ongoing service model,monitoring_model,"Clinician app provides remote monitoring of weight, symptoms, blood pressure. Individual patient management with targets, risk factors, ECHO/ECG review. Activity Diary tracks all online/offline activity.",,
